"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
-0.23997,-0.15375,-0.26634,0.07955,0.04742,0.17989,0.06488,0.18045,0.04533,0.3155,0.51591,0.19773,0.50136,0.4063,0.14119
-0.17481,-0.22345,0.20733,0.27373,0.14877,0.16467,0.04455,-0.01148,-0.01992,0.04818,-0.23209,0.17481,0.15623,0.48307,0.63943
-0.05301,0.0434,0.0879,-0.13275,-0.20503,-0.20661,-0.28739,-0.60767,-0.39113,-0.42048,-0.31368,-0.49867,-0.74096,-0.6647,-0.71442
-0.00188,-0.20073,-0.26519,-0.23426,0.15647,0.20417,0.2161,0.31597,0.41129,0.3405,0.27025,0.34492,0.15905,0.09716,0.13905
0.19145,-0.15482,-0.14723,-0.28178,-0.24735,-0.30947,-0.06133,-0.12859,-0.17799,-0.14542,-0.1424,0.129,-0.00973,-0.22816,0.04759
-0.09857,-0.14354,-0.12792,-0.20989,-0.27864,-0.11064,-0.09859,-0.08064,-0.08818,-0.06889,-0.16654,-0.23424,-0.21548,-0.3277,-0.44906
0.15122,-0.07277,0.04263,-0.14707,-0.191,0.04097,0.18714,0.24788,0.17212,0.06847,0.33639,0.21327,0.19528,0.1622,-0.0124
-0.42449,-0.29203,-0.36348,-0.30011,-0.25344,0.06472,-0.12658,-0.13008,-0.15197,-0.23272,-0.14084,-0.1354,0.19075,0.1031,0.05212
0.03754,0.23845,-0.16849,-0.43178,-0.21913,-0.14605,-0.2832,-0.23553,-0.41072,-0.31934,-0.14645,0.0802,0.0193,-0.2736,-0.38617
0.20129,0.06942,0.16474,-0.00723,-0.0115,-0.05507,-0.29311,-0.27463,-0.20169,-0.13208,-0.19838,-0.0784,-0.26898,-0.39972,-0.63333
0.01631,0.01142,0.16765,0.181,0.23475,-0.091,0.18112,0.47107,0.05344,0.10158,0.35123,0.14206,-0.07784,-0.08271,0.03336
-0.03229,0.09096,0.02188,0.09753,0.18894,0.03027,0.10702,0.32752,0.2572,0.03281,0.28461,0.31578,0.38235,0.3037,0.60199
-0.11715,-0.35916,-0.04916,0.14781,-0.16813,-0.18946,-0.36893,-0.468,-0.3146,-0.41102,-0.3402,-0.23037,-0.13218,-0.23262,-0.38601
0.02334,-0.22682,-0.2672,-0.26492,-0.14185,-0.08494,-0.09452,-0.27582,-0.36372,-0.44554,-0.28808,-0.34422,-0.23375,-0.14667,-0.11317
0.22763,0.48267,0.48213,0.38181,0.43981,0.39872,0.35291,0.34287,0.09766,0.09179,0.0578,-0.10012,0.10506,0.14136,0.40711
0.24163,0.12248,-0.21843,-0.17626,0.14891,0.23491,0.18394,-0.03543,-0.33172,-0.38392,-0.45729,-0.3717,-0.38865,-0.36098,-0.19446
0.04094,-0.02227,0.27522,0.19857,-0.03121,-0.41773,-0.38983,-0.49395,-0.63059,-0.63066,-0.83005,-0.63327,-0.38519,-0.32332,-0.36602
-0.12597,0.09533,0.06616,0.03906,0.0767,-0.01093,0.05739,-0.09011,0.00655,0.1459,-0.06833,-0.08876,-0.10687,-0.07574,0.14551
0.4446,0.48593,0.19648,-0.07412,-0.06051,-0.0629,-0.0988,-0.22049,-0.29088,-0.32529,-0.06713,0.1555,0.29338,0.00214,0.19597
0.27999,-0.0124,0.1159,0.0272,-0.09444,-0.09681,0.23036,0.4394,0.30706,0.07451,0.27043,0.36792,0.25589,0.35908,0.64135
-0.24883,-0.04492,-0.02987,-0.1388,-0.19899,-0.17578,-0.46374,-0.55943,-0.49621,-0.64786,-0.80743,-0.70225,-0.83012,-0.76245,-0.6962
0.04379,-0.04485,0.20979,-0.07861,-0.0575,0.01652,0.07606,0.19355,0.18176,0.11778,-0.05314,-0.13749,-0.17787,0.08627,-0.05972
-0.38999,-0.40629,-0.25002,-0.11979,-0.21794,-0.29781,-0.07691,-0.07922,0.01021,-0.09395,-0.06649,0.0342,0.20805,0.52726,0.35825
-0.41575,-0.59483,-0.36916,-0.12219,-0.28443,-0.33359,-0.30593,-0.06903,-0.10163,-0.31095,-0.3388,-0.57872,-0.55495,-0.70555,-0.67964
-0.17546,-0.40078,-0.27826,-0.32156,-0.33387,-0.031,0.13116,0.14009,-0.02087,0.15931,0.16203,0.17015,0.13837,0.28286,0.09881
0.02915,0.06146,0.38264,0.30639,0.01079,-0.07989,0.07129,0.34487,0.28586,0.32028,0.43662,0.39406,0.53009,0.79741,0.70775
-0.17432,-0.05254,-0.16705,-0.09118,0.18171,0.11616,-0.08361,-0.46001,-0.4432,-0.51199,-0.309,-0.34253,-0.48497,-0.51055,-0.74531
0.31548,0.00563,-0.04874,0.15126,0.29337,0.22337,0.3531,0.47007,0.38327,0.16864,0.15673,-0.07104,0.05142,-0.07868,-0.14212
0.49273,0.12377,0.00713,-0.12343,-0.15801,-0.31537,-0.12341,0.07506,-0.01859,-0.12178,-0.04788,-0.34972,-0.20981,-0.06708,-0.09132
0.19801,0.25206,0.30606,0.05973,0.24613,0.00994,-0.11637,-0.1144,-0.07855,-0.2533,-0.38354,-0.36848,-0.55642,-0.81832,-0.75854
0.31651,0.30402,0.41001,0.25879,0.46754,0.2127,0.16007,0.37036,0.27818,0.35458,0.20668,0.2897,0.00108,0.20066,0.07313
0.21639,0.24686,0.14721,0.28023,0.25983,0.2527,0.34609,0.06043,0.02693,-0.00643,-0.19946,-0.14096,0.11871,0.22511,0.34601
0.27273,0.08821,0.11954,0.10122,-0.02828,0.05789,-0.01754,0.09824,0.18315,0.51342,0.34158,0.53255,0.77742,0.67151,0.7311
0.64073,0.4731,0.70433,0.63418,0.35216,0.48739,0.5453,0.68739,0.55522,0.68117,0.60164,0.55748,0.59712,0.50625,0.4514
-0.16761,-0.33527,0.03337,0.16485,0.25053,0.28973,0.36019,0.34421,0.08831,0.24413,0.38437,0.35693,0.5591,0.53141,0.45107
-0.31297,-0.19238,0.21845,-0.08585,0.089,-0.07825,-0.22925,-0.07517,-0.1782,-0.36324,-0.4398,-0.47003,-0.52543,-0.79953,-0.6624
0.65638,0.46081,0.37792,0.288,0.32138,0.19533,0.06965,-0.03365,-0.35208,-0.31178,-0.26709,-0.05233,-0.17745,0.01182,0.03113
-0.15401,-0.26234,0.00923,-0.18786,0.06589,0.1446,0.17672,0.00068,0.30849,-0.23885,0.02819,-0.16596,-0.10735,0.14426,0.15844
-0.32624,-0.15881,-0.16506,-0.09498,0.00762,-0.01875,-0.02835,0.07109,0.26203,0.07176,0.13193,-0.06552,-0.1243,0.08977,0.1296
-0.28599,-0.3395,-0.39569,-0.29438,-0.30054,-0.25683,-0.26372,-0.31889,-0.53488,-0.75911,-0.61489,-0.64996,-0.45547,-0.37271,-0.42634
0.1847,0.26577,0.3148,0.09514,0.24544,0.24005,0.30499,0.00336,0.03032,0.02526,-0.26507,-0.40326,-0.44595,-0.22895,-0.02156
-0.13306,-0.15555,-0.10364,-0.13932,-0.08355,-0.04006,0.02424,0.05152,0.17766,0.30074,0.26699,0.00759,0.2397,0.01839,0.20929
-0.11401,-0.08265,-0.20008,-0.15944,-0.17919,-0.07586,-0.0133,-0.051,-0.09082,-0.07377,-0.08966,-0.01844,-0.07065,-0.01715,0.18268
-0.07601,-0.01775,0.00614,-0.36377,-0.23445,-0.07038,-0.29803,-0.08837,0.01056,0.1015,0.02501,0.40054,0.3813,0.47658,0.65087
0.2154,0.26439,0.02307,0.09664,-0.03014,0.05828,-0.00484,0.12806,0.37878,0.4255,-0.00537,-0.01731,-0.05566,0.01478,-0.01192
-0.02739,-0.09717,-0.08447,0.01369,0.21043,0.33166,0.22239,0.18424,-0.01718,0.15596,0.29564,0.2923,0.30649,0.25308,0.12502
0.21579,0.32192,0.28971,0.23174,0.0796,0.10448,0.16253,0.10919,-0.22337,-0.16116,-0.15126,-0.38045,-0.55393,-0.66086,-0.38715
0.03113,0.11671,0.33098,0.39395,0.57662,0.27548,0.15702,0.17962,0.29346,0.10841,-0.18846,-0.22656,-0.16873,0.15215,0.16996
0.28443,0.52013,0.56117,0.44729,0.04381,-0.01306,0.01854,-0.23979,-0.04504,0.12776,0.37766,0.07489,-0.05644,-0.18912,-0.10824
0.20798,-0.00915,0.04301,-0.21497,0.01537,0.25482,0.20403,0.19587,0.24808,0.31021,0.24288,0.50222,0.25602,0.03626,-0.17963
0.14849,0.0799,0.34997,0.02618,0.06236,0.10714,-0.09162,0.13374,0.22956,0.2569,0.34783,0.40782,0.24042,0.20826,0.21446
0.17412,0.20012,0.08424,-0.03826,-0.06672,-0.1474,-0.05438,-0.05484,-0.16577,-0.25555,-0.11182,-0.08608,-0.00812,-0.09776,-0.13404
-0.4605,-0.41025,-0.34477,-0.71892,-0.76559,-0.52714,-0.37984,-0.4396,-0.59877,-0.69009,-0.83666,-0.60996,-0.41755,-0.39087,-0.44481
-0.01669,0.15198,0.01522,0.1129,0.11047,0.05625,0.01974,0.21452,0.15188,0.24926,0.1989,0.36223,0.55451,0.3525,0.61264
-0.12127,-0.19232,-0.13059,-0.27428,-0.39694,-0.5609,-0.09356,-0.32382,-0.46309,-0.43544,-0.50239,-0.55679,-0.62926,-0.50928,-0.4683
-0.3779,-0.33966,-0.41205,-0.37803,-0.208,-0.1937,-0.11928,-0.13912,-0.23789,-0.2899,-0.37114,-0.13393,-0.2885,-0.15411,-0.066
0.03435,-0.01807,0.03503,0.39463,0.15782,0.22936,0.36994,0.32375,0.52491,0.11983,0.08908,-0.08259,-0.23744,-0.30388,-0.38543
0.13129,0.06052,-0.04248,-0.13951,0.03893,0.14749,-0.04432,-0.30157,-0.25357,-0.44428,-0.23385,-0.25929,-0.25736,-0.32767,-0.32044
0.1074,0.05705,0.01818,-0.20979,-0.37714,-0.48534,-0.43078,-0.54599,-0.36996,-0.27805,-0.32778,-0.15329,-0.10964,-0.36541,-0.60489
-0.18773,-0.36089,-0.6416,-0.03261,-0.14522,-0.00857,-0.07552,-0.27328,-0.33464,-0.42408,-0.65441,-0.62837,-0.48571,-0.59711,-0.15535
0.06571,-0.04231,0.1324,0.18735,0.24014,0.15255,0.04265,-0.13967,-0.42494,-0.43129,-0.26977,-0.39026,-0.09435,-0.075,-0.30205
0.07542,0.191,0.00806,0.01494,0.16207,-0.08249,-0.0697,-0.14226,0.00124,0.20541,0.14504,0.15071,0.13859,-0.06604,-0.07302
0.48981,0.67117,0.49555,0.0973,0.01955,0.28719,0.14411,-0.02946,-0.18273,0.13365,0.18092,0.46717,0.54758,0.36735,0.14411
-0.30382,-0.22854,-0.36086,-0.1524,-0.4961,-0.36656,-0.28722,-0.00549,-0.1071,0.1164,0.18491,0.15269,0.00012,-0.06898,-0.25082
0.19225,-0.05323,0.05779,0.10025,-0.10927,0.04691,-0.137,-0.06014,-0.15344,-0.06075,0.10709,0.17771,0.18762,0.23456,0.22624
-0.0744,0.16829,0.15629,0.1237,0.1257,-0.04871,-0.22914,-0.25662,-0.22909,-0.28649,-0.29068,-0.12526,-0.11599,0.08094,-0.02045
0.04411,0.18619,-0.00468,0.06772,0.45365,0.30466,0.44719,0.13933,0.19654,-0.08175,-0.11341,-0.30865,-0.29965,-0.31491,-0.17564
-0.29536,-0.2565,-0.25602,-0.25503,-0.44742,-0.52039,-0.41679,-0.62182,-0.40632,-0.14457,-0.18578,-0.20064,-0.14848,-0.3687,-0.55214
-0.228,-0.13364,-0.16807,-0.18824,-0.30245,-0.39237,-0.58441,-0.57725,-0.35092,-0.42291,-0.37391,-0.55652,-0.56298,-0.32683,-0.12549
-0.3825,-0.13462,0.05411,0.15918,0.04129,-0.17629,-0.1252,-0.20242,-0.18081,-0.28419,-0.31544,-0.03798,-0.03109,-0.07237,-0.02897
-0.02966,0.09577,0.23598,0.06063,0.06306,0.0362,0.05028,0.13493,0.15414,0.24683,0.14315,0.0857,0.26114,0.23016,-0.00403
0.06873,0.24723,0.3503,-0.06704,-0.13818,-0.39952,-0.33481,-0.31218,-0.21719,-0.01382,0.15704,0.15608,0.10676,0.0832,0.15457
-0.06992,-0.26897,-0.16703,-0.25247,0.01114,-0.23256,-0.10074,-0.05459,-0.15306,-0.02616,-0.16726,-0.01551,0.03839,0.05979,-0.02946
-0.25611,-0.45707,-0.48459,-0.39471,-0.62817,-0.42489,-0.60258,-0.9265,-0.77874,-0.98481,-0.71445,-0.60719,-0.65151,-0.80062,-0.68766
0.15056,0.06943,-0.24936,-0.30764,-0.27083,-0.06421,-0.05944,0.26667,0.26499,0.01177,0.03342,0.07716,-0.22534,-0.1477,0.01199
0.19338,-0.02809,-0.11082,-0.38898,-0.51325,-0.39084,-0.47988,-0.4305,-0.27018,-0.19118,-0.07732,-0.30832,-0.50107,-0.42267,-0.53146
-0.05035,0.12154,0.12325,-0.14769,0.10287,0.28517,0.37213,0.24457,0.22227,0.30387,0.34193,0.28898,0.19825,0.25133,0.14331
0.33815,0.35834,0.37623,0.55119,0.38806,0.60839,0.32428,-0.17457,-0.05783,-0.16706,-0.26429,-0.29931,-0.41138,-0.16665,-0.31225
-0.34724,-0.31341,-0.32762,-0.19872,-0.15425,-0.12673,-0.05512,-0.30357,-0.15651,-0.2519,-0.23073,-0.30419,-0.29988,-0.62861,-0.71749
0.16624,0.00768,-0.15616,-0.41196,-0.26613,-0.41023,-0.05498,0.05638,0.17596,0.17327,0.06274,0.20444,-0.01254,0.19977,0.36281
0.21069,-0.06816,-0.04816,-0.03227,0.15016,-0.08887,-0.03048,-0.17271,-0.03869,-0.10589,-0.37153,-0.26632,-0.00101,0.09751,0.22672
-0.24834,-0.3366,-0.32754,-0.47671,-0.46256,-0.44161,-0.57161,-0.35769,-0.46145,-0.66188,-0.62293,-0.51316,-0.43982,-0.54246,-0.5933
0.14963,-0.09664,-0.10147,-0.09514,0.20578,0.40203,0.439,0.79452,0.88248,0.68313,0.43323,0.32743,0.28874,0.24877,0.44107
0.15219,-0.0084,0.17089,0.16841,-0.13897,-0.25201,-0.30533,-0.50652,-0.47512,-0.43997,-0.50898,-0.35059,-0.15539,0.00706,-0.5381
0.29347,0.193,-0.00852,-0.01282,0.11138,0.07385,-0.06493,-0.13087,-0.37303,-0.28558,-0.37506,-0.26332,-0.21345,-0.42298,-0.29703
0.10797,0.10159,-0.02715,-0.04707,0.0283,0.02779,-0.05774,-0.07447,0.01436,0.24299,0.25132,0.37517,0.49571,0.40644,0.25993
-0.20918,-0.07778,0.01074,0.10734,0.10624,-0.0482,-0.1177,0.00715,0.01044,0.07635,-0.03241,0.23438,0.25312,0.1433,0.30973
-0.10499,0.13683,0.17647,0.14268,0.11902,0.09574,0.09255,0.0895,0.19001,0.17251,0.43551,0.21905,-0.00587,0.34192,0.44647
-0.12082,-0.05206,-0.28012,-0.00307,0.25514,0.30629,0.26446,0.09058,0.06774,-0.0714,-0.05672,-0.06412,-0.08981,-0.24879,0.03357
0.23798,-0.1414,-0.38069,-0.53003,-0.47437,-0.43896,-0.42721,-0.34824,-0.28821,-0.12458,-0.06031,-0.05336,-0.17605,-0.18972,-0.49373
-0.1061,-0.15376,-0.08168,-0.19743,-0.02842,0.06806,-0.16366,0.01014,-0.18862,0.01182,0.22482,0.32455,0.5696,0.70348,0.6028
-0.29648,-0.12385,-0.45635,-0.42067,-0.25272,-0.27153,-0.10698,-0.07213,-0.17287,-0.17821,-0.2287,-0.04062,-0.07248,0.15032,0.45197
0.14232,0.10659,0.18172,0.20935,0.20839,0.31214,0.38178,0.2552,0.21349,0.0464,0.02435,0.05815,0.27367,0.45584,0.39843
0.23416,0.13555,0.16377,0.34029,0.51998,0.56967,0.59823,0.75951,0.81434,0.80885,0.87899,0.65326,0.86319,0.58992,0.85485
0.53796,0.58831,0.59887,0.71073,0.82271,0.50222,0.39383,0.2744,0.12427,0.06585,0.07073,-0.0499,-0.22173,-0.33048,-0.17521
0.231,0.20393,0.26378,0.11685,0.19656,0.2715,0.49314,0.58581,0.54295,0.60059,0.44687,0.28701,0.41298,0.2877,0.44092
-0.00636,0.13552,-0.05543,-0.05719,0.1091,-0.1166,0.00728,0.20351,0.52672,0.59517,0.58591,0.35098,0.27174,0.04359,0.00593
0.01576,-0.0635,-0.04428,-0.01752,-0.11061,-0.21897,-0.25745,-0.36538,-0.39358,-0.24365,-0.10324,-0.1565,-0.12819,-0.34907,-0.5781
-0.23622,-0.09938,0.10125,0.21759,0.16898,0.0613,-0.16932,-0.00718,0.29971,0.20294,0.24778,0.15198,0.23506,-0.11556,-0.17109
0.54079,0.36296,0.10542,0.00914,-0.10763,-0.05617,0.10058,0.23885,0.23516,0.14959,0.10822,0.05414,0.14543,0.05007,-0.17103
-0.18809,-0.06602,-0.07532,-0.0761,-0.10414,-0.1609,-0.29282,-0.2412,-0.32526,-0.37735,-0.42554,-0.56247,-0.76396,-0.57535,-0.35204
0.01287,0.05333,-0.2247,-0.36592,-0.6091,-0.53382,-0.25133,-0.09022,-0.13089,-0.15443,-0.14708,-0.1593,-0.09665,-0.038,-0.08395
0.20596,0.16406,0.15119,0.07864,-0.05474,0.0486,0.02686,-0.21352,-0.14466,0.13056,-0.05371,0.09616,0.01126,0.17175,0.34565
-0.41139,-0.15614,-0.06085,-0.1648,0.18071,0.01765,-0.18177,-0.42561,-0.29169,-0.43364,-0.45426,-0.71586,-0.39922,-0.14477,-0.33753
0.27545,0.25921,0.07728,-0.00729,0.06499,0.19937,0.28222,0.47201,0.59281,0.6381,0.49134,0.56075,0.2686,0.23105,0.5119
0.10551,0.17518,0.22366,0.16626,0.33163,0.47865,0.42422,0.27819,0.33719,0.2953,0.54213,0.30857,0.30617,0.13845,0.5334
-0.04652,0.09828,-0.02492,0.12003,-0.20627,-0.0574,-0.02282,0.18735,-0.08099,-0.2373,-0.48043,-0.56279,-0.47038,-0.31779,-0.3966
0.11896,0.16283,0.0226,0.10254,0.09474,0.08732,-0.16952,-0.06248,-0.13206,-0.10477,-0.068,-0.0982,-0.09005,0.13551,0.23621
-0.12517,-0.14979,-0.14255,-0.13605,0.27788,0.12903,0.02348,0.21097,0.19371,0.05158,-0.12522,0.03914,-0.10247,-0.36472,-0.50703
-0.58885,-0.71974,-0.3763,-0.38863,-0.56354,-0.6369,-0.55064,-0.2828,-0.22847,-0.28871,-0.44719,-0.4779,-0.58043,-0.32214,-0.34251
0.11429,0.19576,-0.04339,0.18195,0.08884,-0.11027,-0.48205,-0.56237,-0.71693,-0.59394,-0.65706,-0.50675,-0.69844,-0.72311,-0.79033
-0.11427,-0.40566,-0.23736,-0.37388,-0.37057,-0.19943,-0.28251,-0.56648,-0.24253,-0.19804,-0.00652,-0.12235,-0.04905,-0.03867,-0.15619
0.38217,0.39413,0.33848,0.24772,0.22759,0.17219,0.20999,0.15203,0.25547,0.18936,0.05893,-0.2556,0.04728,-0.02862,-0.04991
-0.18152,-0.28918,0.01585,0.30931,0.22306,0.45193,0.50929,0.36105,0.28811,0.50558,0.30626,0.23719,-0.0854,-0.09964,-0.03496
0.13113,0.04683,-0.15248,-0.23144,-0.21602,-0.19227,0.01293,-0.02063,0.02043,-0.225,-0.43703,-0.54614,-0.84632,-0.90251,-0.82822
0.12746,0.07356,0.20906,0.45536,0.18646,0.2288,-0.11838,-0.40989,-0.18932,-0.09501,-0.39179,-0.23944,-0.27261,-0.07289,-0.22295
0.00588,-0.24036,-0.17304,-0.27934,-0.32743,-0.11233,-0.23623,-0.22636,-0.18464,-0.04868,0.2586,0.27399,0.36564,0.41512,0.40318
-0.27955,-0.3131,-0.19521,0.20947,0.0406,-0.04185,-0.11416,-0.06396,-0.47132,-0.41659,-0.23691,-0.31786,-0.18132,0.01088,-0.27759
0.0494,-0.14925,-0.06523,0.17584,-0.04925,-0.02441,-0.232,-0.36147,0.03822,0.3449,0.36951,0.32893,0.24723,0.28808,0.19574
-0.34516,-0.45199,-0.56441,-0.55839,-0.56646,-0.3938,-0.35899,-0.2898,-0.20222,-0.06612,-0.16547,-0.19311,-0.34095,-0.38745,-0.45372
-0.18679,-0.17551,-0.16632,-0.18818,-0.20437,-0.25015,-0.1262,-0.08583,0.19213,-0.07075,0.09678,0.17192,0.24182,0.56879,0.43115
-0.18613,-0.22573,-0.31093,-0.49085,-0.42724,-0.41511,-0.06792,0.01814,-0.14539,-0.19601,-0.05755,-0.05531,-0.02661,-0.06412,-0.19914
0.31455,0.36478,0.33839,0.4998,0.50585,0.42886,0.32199,0.40608,0.58551,0.58135,0.82474,0.7596,0.89486,0.54433,0.48843
-0.4143,-0.49804,-0.27505,-0.27332,-0.41633,-0.19069,-0.34959,-0.28987,-0.22985,-0.25701,-0.43657,-0.46915,-0.52008,-0.41745,-0.42927
-0.19083,-0.24213,-0.17429,-0.21433,-0.46338,-0.38499,-0.3443,-0.1573,0.14025,-0.01829,-0.00509,-0.02964,-0.0246,0.06035,0.54678
-0.31862,-0.22382,-0.49886,-0.31163,-0.22445,-0.03953,0.31708,0.28116,0.48103,0.49136,0.46315,0.6899,0.8071,0.68575,0.63866
0.12609,-0.14562,-0.31695,-0.03424,0.16429,0.17111,0.42716,0.52194,0.48046,0.37671,0.15924,0.19072,0.45773,0.22728,0.45129
0.11856,0.06071,0.12856,0.12726,-0.1563,-0.02026,0.1708,0.03326,0.03785,-0.12478,-0.02917,-0.27482,-0.26086,-0.35566,-0.26396
0.43152,0.30084,0.04895,0.25717,0.22653,0.30676,0.17728,-0.01098,-0.0815,-0.21859,-0.04085,-0.2226,-0.14332,-0.31049,-0.15498
-0.19235,-0.30545,-0.11729,-0.17845,0.17565,-0.00943,0.02271,0.26127,0.1681,-0.17597,-0.33481,-0.46908,-0.25256,-0.30899,-0.22742
0.44231,0.30424,0.58861,0.65442,0.57317,0.41543,0.21549,0.29296,0.42147,0.54225,0.52022,0.42939,0.41926,0.65388,0.60119
0.1202,-0.15725,-0.10786,-0.12021,-0.09053,0.09218,0.14686,0.23301,-0.02597,-0.00975,0.19319,0.02909,0.19652,0.30889,0.19584
0.0567,-0.06954,-0.0602,0.09732,-0.02678,-0.17331,-0.04916,-0.04308,-0.02858,-0.16259,-0.41442,-0.4323,-0.28845,-0.31779,-0.13464
0.20503,0.11398,-0.04746,0.24595,0.19634,0.13448,-0.14021,0.02259,-0.00535,0.06831,0.21037,0.61336,0.44465,0.4404,0.19965
-0.23254,-0.24016,-0.17866,0.03376,0.0665,0.15814,-0.04293,-0.15821,0.18362,0.15091,0.05948,0.10189,0.51417,0.2623,0.37591
-0.05866,-0.16376,-0.24269,-0.2048,0.0854,0.20314,0.21242,0.26114,-0.00946,-0.18084,-0.30718,-0.31797,-0.44001,-0.3704,-0.53678
-0.11874,-0.36106,-0.38263,-0.43121,-0.36043,-0.21909,-0.00782,0.06329,0.35032,0.35406,0.38535,0.7058,0.83037,1.06428,0.95684
0.52077,0.41429,0.21999,-0.00198,-0.18274,-0.26023,-0.42129,-0.3001,-0.42761,-0.50706,-0.47355,-0.39692,-0.4685,-0.24883,-0.5063
-0.22867,-0.40144,-0.17301,-0.0438,-0.30263,-0.30428,-0.49114,-0.36306,-0.42217,-0.6526,-0.51359,-0.34932,-0.50267,-0.72795,-0.90549
0.02222,-0.01836,0.07181,0.01333,-0.03731,0.21816,0.18529,-0.15942,-0.33248,-0.10753,-0.28359,0.09993,0.14027,0.26311,0.35116
0.16027,0.17762,0.02307,0.00826,0.12122,0.04301,-0.03331,-0.21428,-0.11585,0.10458,0.3625,0.31106,0.56861,0.31967,0.26461
-0.55874,-0.38535,-0.24315,-0.15474,-0.38563,-0.6769,-0.67221,-0.63529,-0.4591,-0.29628,-0.32405,-0.32657,-0.16722,0.22099,0.08089
0.16151,0.11502,0.04015,0.09561,0.32,0.26535,0.32155,0.3637,0.29906,0.26568,0.10089,0.33679,0.1466,0.30903,0.21777
-0.4603,-0.43261,-0.51396,-0.31115,-0.23132,-0.0289,-0.02445,0.01451,-0.09199,0.14465,0.06147,0.01357,-0.01275,0.03726,-0.24371
0.10033,-0.07096,0.01875,0.17498,0.14527,0.1081,0.00334,-0.07481,0.03495,0.05894,0.15251,0.09395,-0.09407,-0.09512,0.09695
-0.44126,-0.19461,-0.12547,-0.23664,-0.17839,-0.07432,-0.02711,0.12959,0.27845,0.10767,0.49232,0.26429,0.3419,0.12437,0.08477
-0.14199,-0.07562,-0.09948,-0.07974,0.15331,0.15882,0.07459,0.05339,-0.13238,-0.00648,-0.06392,-0.14308,-0.05806,0.14743,0.09906
0.02477,-0.15034,-0.33308,-0.42188,-0.24872,0.03429,-0.03116,0.15833,0.24423,0.18933,0.13574,-0.17206,-0.0256,0.15766,0.3016
-0.1889,-0.44975,-0.47314,-0.3618,-0.46601,-0.25197,-0.31732,-0.37148,-0.64376,-0.52351,-0.59327,-0.70753,-0.5434,-0.3793,-0.34659
-0.29708,-0.15887,-0.00282,0.03274,0.0641,0.17442,-0.00548,0.06162,-0.14233,-0.15124,-0.14775,0.11112,0.07322,0.35722,0.12094
0.44838,0.37549,0.40127,0.41696,0.61134,0.46565,0.20207,-0.02943,-0.19802,-0.15536,-0.08361,-0.134,-0.23436,-0.41622,-0.47242
0.02465,0.14701,0.35306,0.23771,0.35053,0.28097,0.00448,-0.03081,0.039,0.14278,-0.0583,0.19078,-0.06101,-0.06605,-0.10469
0.49545,0.55712,0.70694,0.60527,0.6029,0.38783,0.12404,0.13384,0.08857,-0.22659,-0.07974,0.03318,-0.11455,-0.08397,-0.15055
-0.19017,0.1601,-0.02181,0.11775,0.13902,0.07492,0.04402,-0.15258,-0.16716,-0.19592,-0.13947,-0.53749,-0.44944,-0.47968,-0.49052
-0.11116,-0.26804,0.01036,0.14419,-0.03375,-0.06873,-0.19805,-0.22386,-0.17303,0.19303,-0.09446,-0.09212,0.07887,0.06127,0.22323
0.48381,0.2004,0.16113,0.19446,0.08256,0.05737,0.1965,0.25403,0.253,-0.20175,0.07706,-0.02654,-0.05043,0.13139,0.15042
-0.00189,-0.24498,-0.3227,-0.09194,0.04182,-0.14951,-0.39309,-0.37,-0.40878,-0.42118,-0.23466,-0.19621,-0.23688,-0.34057,-0.2036
0.02433,-0.03019,0.00495,0.05019,0.20164,0.4891,0.65754,0.68215,0.74286,0.54111,0.50477,0.57408,0.839,1.01845,0.89939
0.29806,0.35101,0.23215,0.28551,0.0627,-0.05424,-0.25778,-0.02409,0.10155,0.06038,0.21035,0.29256,0.42055,0.38347,0.09011
-0.1313,-0.00945,-0.31382,-0.21846,-0.15828,-0.0604,-0.13123,-0.03823,-0.02136,0.05912,0.05814,-0.00693,0.03587,0.21378,0.12639
-0.33385,-0.12379,-0.07822,0.03018,0.24236,0.00691,-0.17222,-0.38613,-0.46597,-0.39887,-0.3525,-0.03125,0.14359,-0.22,-0.30949
0.08367,-0.14556,-0.00207,0.08864,0.16729,0.05289,0.19204,0.0418,-0.06201,0.11204,-0.01232,-0.09106,-0.2651,-0.15286,-0.17661
-0.1057,-0.07733,-0.14464,-0.13504,0.04619,-0.11013,-0.01806,-0.17465,-0.22025,-0.29411,-0.13217,0.02268,0.17263,0.05689,0.37654
-0.01536,0.08486,0.06093,-0.11919,-0.21696,-0.25566,-0.27238,-0.07824,-0.00703,-0.39445,-0.20063,-0.12906,0.05499,0.10559,0.16167
0.18419,0.23554,0.29594,0.07082,0.11112,-0.02536,0.10898,0.21381,0.16315,0.01643,0.23836,0.20798,0.32874,0.48257,0.51701
-0.41628,-0.1756,-0.18972,-0.11473,-0.1237,-0.11136,-0.19218,-0.16742,-0.35891,-0.52407,-0.44777,-0.4082,-0.49506,-0.25596,-0.43757
-0.39579,-0.4467,-0.12068,-0.0044,-0.17457,-0.36049,-0.2085,-0.30466,-0.1863,-0.26931,-0.27876,-0.46274,-0.42144,-0.32048,-0.1608
0.31436,0.37059,0.17701,0.12306,0.24667,0.31132,0.25234,0.12621,0.26789,0.38262,0.49793,0.78346,0.78975,0.69499,0.39486
